seed,method,epoch,train_loss,selection_loss,selection_role,improved,epochs_without_improvement,gradient_norm_before_clip,valid_query_count
17,chronaris_no_continuous_evolution,1,1.7163151502609253,1.610238790512085,validation,True,0,1.4565472602844238,36864
17,chronaris_no_continuous_evolution,2,1.600767970085144,1.530509114265442,validation,True,0,0.8158097863197327,36864
17,chronaris_no_continuous_evolution,3,1.5328141450881958,1.4714665412902832,validation,True,0,0.6517794728279114,36864
17,chronaris_no_continuous_evolution,4,1.4801685810089111,1.4203341007232666,validation,True,0,0.6590791940689087,36864
17,chronaris_no_continuous_evolution,5,1.4330576658248901,1.371918797492981,validation,True,0,0.68272864818573,36864
17,chronaris_no_continuous_evolution,6,1.3855441808700562,1.3238667249679565,validation,True,0,0.6918227672576904,36864
17,chronaris_no_continuous_evolution,7,1.3363672494888306,1.276939034461975,validation,True,0,0.6705623865127563,36864
17,chronaris_no_continuous_evolution,8,1.287906527519226,1.2328580617904663,validation,True,0,0.6352096796035767,36864
17,chronaris_no_continuous_evolution,9,1.2421350479125977,1.191885232925415,validation,True,0,0.6070171594619751,36864
17,chronaris_no_continuous_evolution,10,1.1973768472671509,1.1526806354522705,validation,True,0,0.6059168577194214,36864
17,chronaris_no_continuous_evolution,11,1.1551319360733032,1.1138763427734375,validation,True,0,0.6116385459899902,36864
17,chronaris_no_continuous_evolution,12,1.1155375242233276,1.0755956172943115,validation,True,0,0.5935145020484924,36864
17,chronaris_no_continuous_evolution,13,1.0736126899719238,1.0391952991485596,validation,True,0,0.557144820690155,36864
17,chronaris_no_continuous_evolution,14,1.0349236726760864,1.0059046745300293,validation,True,0,0.5066550374031067,36864
17,chronaris_no_continuous_evolution,15,1.001781702041626,0.9758245944976807,validation,True,0,0.469766765832901,36864
17,chronaris_no_continuous_evolution,16,0.972040593624115,0.9482678771018982,validation,True,0,0.4541008174419403,36864
17,chronaris_no_continuous_evolution,17,0.941369891166687,0.9228052496910095,validation,True,0,0.4490419328212738,36864
17,chronaris_no_continuous_evolution,18,0.9140198826789856,0.8997166156768799,validation,True,0,0.4152596592903137,36864
17,chronaris_no_continuous_evolution,19,0.8883342146873474,0.8796685338020325,validation,True,0,0.3696323037147522,36864
17,chronaris_no_continuous_evolution,20,0.863639771938324,0.8620805740356445,validation,True,0,0.34285980463027954,36864
17,chronaris_no_continuous_evolution,21,0.8487907648086548,0.8457579016685486,validation,True,0,0.33653074502944946,36864
17,chronaris_no_continuous_evolution,22,0.8280239105224609,0.8300996422767639,validation,True,0,0.3273303210735321,36864
17,chronaris_no_continuous_evolution,23,0.8158054351806641,0.8157861232757568,validation,True,0,0.3050166368484497,36864
17,chronaris_no_continuous_evolution,24,0.7998905181884766,0.8031770586967468,validation,True,0,0.2696372866630554,36864
17,chronaris_no_continuous_evolution,25,0.7880340814590454,0.7913960814476013,validation,True,0,0.2675647437572479,36864
17,chronaris_no_continuous_evolution,26,0.7745599150657654,0.7801849246025085,validation,True,0,0.2657588720321655,36864
17,chronaris_no_continuous_evolution,27,0.7627236247062683,0.7702676057815552,validation,True,0,0.24990485608577728,36864
17,chronaris_no_continuous_evolution,28,0.7526479959487915,0.7617779970169067,validation,True,0,0.23140202462673187,36864
17,chronaris_no_continuous_evolution,29,0.7416372299194336,0.7540573477745056,validation,True,0,0.20508204400539398,36864
17,chronaris_no_continuous_evolution,30,0.7318644523620605,0.7462635040283203,validation,True,0,0.21077965199947357,36864
17,chronaris_no_continuous_evolution,31,0.7227657437324524,0.7380528450012207,validation,True,0,0.2292163074016571,36864
17,chronaris_no_continuous_evolution,32,0.7118574976921082,0.730689525604248,validation,True,0,0.20549091696739197,36864
17,chronaris_no_continuous_evolution,33,0.7008079290390015,0.7246179580688477,validation,True,0,0.1811782270669937,36864
17,chronaris_no_continuous_evolution,34,0.6971895098686218,0.7196980714797974,validation,True,0,0.18422211706638336,36864
17,chronaris_no_continuous_evolution,35,0.6874489784240723,0.7141386270523071,validation,True,0,0.18608111143112183,36864
17,chronaris_no_continuous_evolution,36,0.6802777647972107,0.708312451839447,validation,True,0,0.17728278040885925,36864
17,chronaris_no_continuous_evolution,37,0.6742555499076843,0.7039276361465454,validation,True,0,0.17588545382022858,36864
17,chronaris_no_continuous_evolution,38,0.6700021624565125,0.7010528445243835,validation,True,0,0.16525474190711975,36864
17,chronaris_no_continuous_evolution,39,0.6615287661552429,0.6980649828910828,validation,True,0,0.1546115130186081,36864
17,chronaris_no_continuous_evolution,40,0.6544634699821472,0.6937152743339539,validation,True,0,0.1713315099477768,36864
17,chronaris_no_physics,1,1.7583997249603271,1.6474123001098633,validation,True,0,1.5660849809646606,36864
17,chronaris_no_physics,2,1.6290154457092285,1.5652202367782593,validation,True,0,0.8962322473526001,36864
17,chronaris_no_physics,3,1.5573810338974,1.5083225965499878,validation,True,0,0.6756528615951538,36864
17,chronaris_no_physics,4,1.5071101188659668,1.4539154767990112,validation,True,0,0.7301250696182251,36864
17,chronaris_no_physics,5,1.458132266998291,1.3993773460388184,validation,True,0,0.7440256476402283,36864
17,chronaris_no_physics,6,1.4054735898971558,1.3461756706237793,validation,True,0,0.7114793658256531,36864
17,chronaris_no_physics,7,1.3523510694503784,1.2948540449142456,validation,True,0,0.6752734780311584,36864
17,chronaris_no_physics,8,1.3001058101654053,1.2457256317138672,validation,True,0,0.650317370891571,36864
17,chronaris_no_physics,9,1.2516791820526123,1.1992905139923096,validation,True,0,0.6321045756340027,36864
17,chronaris_no_physics,10,1.203596830368042,1.1556453704833984,validation,True,0,0.6269575953483582,36864
17,chronaris_no_physics,11,1.159200668334961,1.1140224933624268,validation,True,0,0.6277270913124084,36864
17,chronaris_no_physics,12,1.1183979511260986,1.0738219022750854,validation,True,0,0.6231017112731934,36864
17,chronaris_no_physics,13,1.073778510093689,1.0354633331298828,validation,True,0,0.5989584922790527,36864
17,chronaris_no_physics,14,1.0347610712051392,0.9999261498451233,validation,True,0,0.5527786612510681,36864
17,chronaris_no_physics,15,0.9986922740936279,0.9675605893135071,validation,True,0,0.5026246309280396,36864
17,chronaris_no_physics,16,0.9653575420379639,0.9376567602157593,validation,True,0,0.47016221284866333,36864
17,chronaris_no_physics,17,0.9327695369720459,0.9095712900161743,validation,True,0,0.45210695266723633,36864
17,chronaris_no_physics,18,0.9035004377365112,0.883319616317749,validation,True,0,0.4219309985637665,36864
17,chronaris_no_physics,19,0.8776898384094238,0.8597603440284729,validation,True,0,0.38282155990600586,36864
17,chronaris_no_physics,20,0.8505595922470093,0.8391498923301697,validation,True,0,0.35351893305778503,36864
17,chronaris_no_physics,21,0.8354253768920898,0.8212829232215881,validation,True,0,0.35313862562179565,36864
17,chronaris_no_physics,22,0.8146568536758423,0.8052506446838379,validation,True,0,0.3628217875957489,36864
17,chronaris_no_physics,23,0.8039150834083557,0.7907013297080994,validation,True,0,0.34784096479415894,36864
17,chronaris_no_physics,24,0.7856587767601013,0.7771824598312378,validation,True,0,0.29869821667671204,36864
17,chronaris_no_physics,25,0.7733620405197144,0.7639939785003662,validation,True,0,0.28300684690475464,36864
17,chronaris_no_physics,26,0.7593908309936523,0.7510733604431152,validation,True,0,0.27473077178001404,36864
17,chronaris_no_physics,27,0.7478269338607788,0.7397898435592651,validation,True,0,0.2800014317035675,36864
17,chronaris_no_physics,28,0.7391265034675598,0.730466902256012,validation,True,0,0.27026066184043884,36864
17,chronaris_no_physics,29,0.725897490978241,0.7228944897651672,validation,True,0,0.22449955344200134,36864
17,chronaris_no_physics,30,0.7161988019943237,0.7150061726570129,validation,True,0,0.25379833579063416,36864
17,chronaris_no_physics,31,0.7059258818626404,0.7064803242683411,validation,True,0,0.2593138515949249,36864
17,chronaris_no_physics,32,0.697050154209137,0.6989691853523254,validation,True,0,0.21159188449382782,36864
17,chronaris_no_physics,33,0.6876587271690369,0.6931021809577942,validation,True,0,0.20756623148918152,36864
17,chronaris_no_physics,34,0.6823878288269043,0.6886618733406067,validation,True,0,0.22166381776332855,36864
17,chronaris_no_physics,35,0.6724978089332581,0.6841614246368408,validation,True,0,0.17006665468215942,36864
17,chronaris_no_physics,36,0.6672183275222778,0.6786343455314636,validation,True,0,0.19157767295837402,36864
17,chronaris_no_physics,37,0.6588358283042908,0.6731517910957336,validation,True,0,0.18238478899002075,36864
17,chronaris_no_physics,38,0.6551355123519897,0.6691628694534302,validation,True,0,0.17419107258319855,36864
17,chronaris_no_physics,39,0.6484225988388062,0.666253924369812,validation,True,0,0.16803228855133057,36864
17,chronaris_no_physics,40,0.6422513723373413,0.6635517477989197,validation,True,0,0.15402443706989288,36864
17,chronaris_no_causal_mask,1,1.7723636627197266,1.6597024202346802,validation,True,0,1.6468307971954346,36864
17,chronaris_no_causal_mask,2,1.6388530731201172,1.5752242803573608,validation,True,0,0.8961448669433594,36864
17,chronaris_no_causal_mask,3,1.5681599378585815,1.5230460166931152,validation,True,0,0.6046513319015503,36864
17,chronaris_no_causal_mask,4,1.5255244970321655,1.4765173196792603,validation,True,0,0.684980571269989,36864
17,chronaris_no_causal_mask,5,1.4850410223007202,1.4287697076797485,validation,True,0,0.7495083808898926,36864
17,chronaris_no_causal_mask,6,1.4390031099319458,1.3804363012313843,validation,True,0,0.7434974312782288,36864
17,chronaris_no_causal_mask,7,1.3896901607513428,1.3331918716430664,validation,True,0,0.6988856792449951,36864
17,chronaris_no_causal_mask,8,1.3390157222747803,1.2881642580032349,validation,True,0,0.6516397595405579,36864
17,chronaris_no_causal_mask,9,1.2920613288879395,1.2455557584762573,validation,True,0,0.6181411743164062,36864
17,chronaris_no_causal_mask,10,1.2440001964569092,1.2045783996582031,validation,True,0,0.612896740436554,36864
17,chronaris_no_causal_mask,11,1.199592113494873,1.1640443801879883,validation,True,0,0.6241374015808105,36864
17,chronaris_no_causal_mask,12,1.1570030450820923,1.1232916116714478,validation,True,0,0.6341895461082458,36864
17,chronaris_no_causal_mask,13,1.1106764078140259,1.0826072692871094,validation,True,0,0.6324071884155273,36864
17,chronaris_no_causal_mask,14,1.0679330825805664,1.0431671142578125,validation,True,0,0.6116036176681519,36864
17,chronaris_no_causal_mask,15,1.0265148878097534,1.0061267614364624,validation,True,0,0.5780447721481323,36864
17,chronaris_no_causal_mask,16,0.9879295825958252,0.9718944430351257,validation,True,0,0.5479757785797119,36864
17,chronaris_no_causal_mask,17,0.9491622447967529,0.940196692943573,validation,True,0,0.5310308337211609,36864
17,chronaris_no_causal_mask,18,0.9145126342773438,0.910908043384552,validation,True,0,0.5075388550758362,36864
17,chronaris_no_causal_mask,19,0.8816829919815063,0.8845453858375549,validation,True,0,0.47257885336875916,36864
17,chronaris_no_causal_mask,20,0.8468039631843567,0.8607457876205444,validation,True,0,0.4312666952610016,36864
17,chronaris_no_causal_mask,21,0.826369047164917,0.8387703895568848,validation,True,0,0.4106791913509369,36864
17,chronaris_no_causal_mask,22,0.7997984886169434,0.8180425763130188,validation,True,0,0.39274850487709045,36864
17,chronaris_no_causal_mask,23,0.7832201719284058,0.7991346120834351,validation,True,0,0.3531152009963989,36864
17,chronaris_no_causal_mask,24,0.7643269300460815,0.7823715806007385,validation,True,0,0.3167395293712616,36864
17,chronaris_no_causal_mask,25,0.7463645935058594,0.7675804495811462,validation,True,0,0.29461291432380676,36864
17,chronaris_no_causal_mask,26,0.7313354015350342,0.7541243433952332,validation,True,0,0.28284257650375366,36864
17,chronaris_no_causal_mask,27,0.7179086208343506,0.7427233457565308,validation,True,0,0.25606098771095276,36864
17,chronaris_no_causal_mask,28,0.7073314785957336,0.7331787347793579,validation,True,0,0.24973028898239136,36864
17,chronaris_no_causal_mask,29,0.6953940987586975,0.7251117825508118,validation,True,0,0.23994633555412292,36864
17,chronaris_no_causal_mask,30,0.6859275698661804,0.7179756164550781,validation,True,0,0.2346779704093933,36864
17,chronaris_no_causal_mask,31,0.6755669713020325,0.7106724381446838,validation,True,0,0.2383960336446762,36864
17,chronaris_no_causal_mask,32,0.6651464700698853,0.7032948136329651,validation,True,0,0.2234329730272293,36864
17,chronaris_no_causal_mask,33,0.6553000211715698,0.6966785788536072,validation,True,0,0.1996111273765564,36864
17,chronaris_no_causal_mask,34,0.6499612927436829,0.6907755136489868,validation,True,0,0.18980488181114197,36864
17,chronaris_no_causal_mask,35,0.640569269657135,0.6849037408828735,validation,True,0,0.17356416583061218,36864
17,chronaris_no_causal_mask,36,0.6337177157402039,0.6784302592277527,validation,True,0,0.18949681520462036,36864
17,chronaris_no_causal_mask,37,0.6257818937301636,0.6721636652946472,validation,True,0,0.1762172132730484,36864
17,chronaris_no_causal_mask,38,0.6218735575675964,0.6660512685775757,validation,True,0,0.17921046912670135,36864
17,chronaris_no_causal_mask,39,0.6150062084197998,0.6605536937713623,validation,True,0,0.16904564201831818,36864
17,chronaris_no_causal_mask,40,0.6067364811897278,0.6544746160507202,validation,True,0,0.16455332934856415,36864
17,chronaris_single_scale_lag,1,1.7433183193206787,1.6114661693572998,validation,True,0,1.774592638015747,36864
17,chronaris_single_scale_lag,2,1.617817997932434,1.5429496765136719,validation,True,0,0.919998049736023,36864
17,chronaris_single_scale_lag,3,1.553741455078125,1.493098258972168,validation,True,0,0.735335648059845,36864
17,chronaris_single_scale_lag,4,1.5076556205749512,1.4458774328231812,validation,True,0,0.7706242799758911,36864
17,chronaris_single_scale_lag,5,1.4631075859069824,1.4005340337753296,validation,True,0,0.7405121922492981,36864
17,chronaris_single_scale_lag,6,1.4166899919509888,1.3560459613800049,validation,True,0,0.7000175714492798,36864
17,chronaris_single_scale_lag,7,1.3695148229599,1.3120558261871338,validation,True,0,0.6434863805770874,36864
17,chronaris_single_scale_lag,8,1.3227522373199463,1.2689318656921387,validation,True,0,0.5902164578437805,36864
17,chronaris_single_scale_lag,9,1.2788673639297485,1.226394534111023,validation,True,0,0.5819842219352722,36864
17,chronaris_single_scale_lag,10,1.236793875694275,1.1837778091430664,validation,True,0,0.6148734092712402,36864
17,chronaris_single_scale_lag,11,1.1958279609680176,1.1413124799728394,validation,True,0,0.641149640083313,36864
17,chronaris_single_scale_lag,12,1.1545476913452148,1.1004900932312012,validation,True,0,0.6296679973602295,36864
17,chronaris_single_scale_lag,13,1.1105756759643555,1.0627264976501465,validation,True,0,0.5874907970428467,36864
17,chronaris_single_scale_lag,14,1.0712673664093018,1.028325080871582,validation,True,0,0.5336245894432068,36864
17,chronaris_single_scale_lag,15,1.0318255424499512,0.9967389702796936,validation,True,0,0.4951309561729431,36864
17,chronaris_single_scale_lag,16,0.9998129606246948,0.9671475887298584,validation,True,0,0.47443023324012756,36864
17,chronaris_single_scale_lag,17,0.9667922854423523,0.9390673041343689,validation,True,0,0.46037453413009644,36864
17,chronaris_single_scale_lag,18,0.9366883039474487,0.912834644317627,validation,True,0,0.4417506754398346,36864
17,chronaris_single_scale_lag,19,0.907154381275177,0.889611542224884,validation,True,0,0.4145849645137787,36864
17,chronaris_single_scale_lag,20,0.8838874697685242,0.8696979284286499,validation,True,0,0.40007519721984863,36864
17,chronaris_single_scale_lag,21,0.8633648157119751,0.8530023694038391,validation,True,0,0.4004181921482086,36864
17,chronaris_single_scale_lag,22,0.839429497718811,0.8385454416275024,validation,True,0,0.386883407831192,36864
17,chronaris_single_scale_lag,23,0.8243095278739929,0.8248488306999207,validation,True,0,0.37163621187210083,36864
17,chronaris_single_scale_lag,24,0.8002929091453552,0.8106546998023987,validation,True,0,0.34594106674194336,36864
17,chronaris_single_scale_lag,25,0.7864335775375366,0.7965331673622131,validation,True,0,0.3091299533843994,36864
17,chronaris_single_scale_lag,26,0.7713667154312134,0.7831244468688965,validation,True,0,0.2913956642150879,36864
17,chronaris_single_scale_lag,27,0.757673978805542,0.7710346579551697,validation,True,0,0.31012430787086487,36864
17,chronaris_single_scale_lag,28,0.7458775043487549,0.7602300643920898,validation,True,0,0.29252633452415466,36864
17,chronaris_single_scale_lag,29,0.7335395812988281,0.7509560585021973,validation,True,0,0.24599464237689972,36864
17,chronaris_single_scale_lag,30,0.7227253317832947,0.7418532967567444,validation,True,0,0.23050400614738464,36864
17,chronaris_single_scale_lag,31,0.7114076018333435,0.7324733734130859,validation,True,0,0.2508299946784973,36864
17,chronaris_single_scale_lag,32,0.7048736810684204,0.7228886485099792,validation,True,0,0.23701734840869904,36864
17,chronaris_single_scale_lag,33,0.6929296851158142,0.7144625186920166,validation,True,0,0.2049812227487564,36864
17,chronaris_single_scale_lag,34,0.6855659484863281,0.7070133686065674,validation,True,0,0.18086805939674377,36864
17,chronaris_single_scale_lag,35,0.6787089705467224,0.700472354888916,validation,True,0,0.2256813794374466,36864
17,chronaris_single_scale_lag,36,0.6697669625282288,0.6944895386695862,validation,True,0,0.22534188628196716,36864
17,chronaris_single_scale_lag,37,0.6604596376419067,0.688552975654602,validation,True,0,0.18235501646995544,36864
17,chronaris_single_scale_lag,38,0.6587161421775818,0.6819127202033997,validation,True,0,0.18026480078697205,36864
17,chronaris_single_scale_lag,39,0.6507828831672668,0.6753777861595154,validation,True,0,0.18076185882091522,36864
17,chronaris_single_scale_lag,40,0.6454638242721558,0.6698451638221741,validation,True,0,0.19661502540111542,36864
29,chronaris_no_continuous_evolution,1,1.7793132066726685,1.6310921907424927,validation,True,0,1.824486255645752,36864
29,chronaris_no_continuous_evolution,2,1.6374305486679077,1.5552242994308472,validation,True,0,1.0902152061462402,36864
29,chronaris_no_continuous_evolution,3,1.551224708557129,1.4954932928085327,validation,True,0,0.8535447716712952,36864
29,chronaris_no_continuous_evolution,4,1.4832319021224976,1.4367475509643555,validation,True,0,0.8563069105148315,36864
29,chronaris_no_continuous_evolution,5,1.4169772863388062,1.3798835277557373,validation,True,0,0.8105579018592834,36864
